title,article,category,price,availability,description,details,images,url
NXN2,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Shure Nexadyne™ 2 (NXN2) – это суперкардиоидный динамический микрофон, разработанный для профессиональных живых выступлений, специально для захвата мощных и насыщенных низких частот бас-барабанов и других инструментов с преобладанием басов. Оснащён запатентованной технологией двойного преобразователя Shure Revonic™, которая использует два точно откалиброванных преобразователя для обеспечения исключительной чёткости звука с минимальной эквализацией. NXN2 обладает превосходным подавлением внеосевого шума и прочной конструкцией, что делает его идеальным для сложных сценических условий. Поставляется в чёрном цвете, с интегрированным зажимом и чехлом на молнии.","Производитель: Shure | Наименование: <h3>NXN2</h3> | Партномер: <h3>NXN2</h3> | Тип: Динамический (с подвижной катушкой) | Диаграмма направленности: Суперкардиоидная | Частотный диапазон: 20 Гц – 16 кГц | Выходное сопротивление: 300 Ом | Чувствительность: –61.0 дБВ/Па (0.9 мВ) | Аудиовыход: 1 x балансный 3-pin XLR Male | Корпус: Литой цинк с усиленной решёткой | Цвет: Черный | Вес: 535 г | Комплектация: Чехол на молнии, интегрированный зажим",https://risbar.kz/wp-content/uploads/product/nxn2-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn2-2.jpg; https://risbar.kz/wp-content/uploads/product/nxn2-3.jpg; https://risbar.kz/wp-content/uploads/product/nxn2-4.jpg,https://risbar.kz/product/nxn2/
NXN5,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Shure Nexadyne™ 5 (NXN5) – это суперкардиоидный динамический микрофон, созданный для профессиональных живых выступлений, оптимизированный для захвата динамического диапазона и нюансов звучания гитарных усилителей. Оснащён запатентованной технологией двойного преобразователя Shure Revonic™, которая обеспечивает естественное и аутентичное воспроизведение звука с исключительным подавлением внеосевого шума. Компактный дизайн и суперкардиоидная диаграмма направленности минимизируют проникновение звука от других источников, что делает его идеальным для сцены и студии. Поставляется в чёрном цвете, с зажимом A25E и чехлом на молнии.","Производитель: Shure | Наименование: <h3>NXN5</h3> | Партномер: <h3>NXN5</h3> | Тип: Динамический (с подвижной катушкой) | Диаграмма направленности: Суперкардиоидная | Частотный диапазон: 50 Гц – 16 кГц | Выходное сопротивление: 335 Ом | Чувствительность: –61.0 дБВ/Па (0.9 мВ) | Аудиовыход: 1 x балансный 3-pin XLR Male | Корпус: Литой цинк с черным покрытием | Цвет: Черный | Вес: 295 г | Комплектация: Зажим A25E, чехол на молнии, адаптер 3/8""",https://risbar.kz/wp-content/uploads/product/nxn5-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn5-2.jpg; https://risbar.kz/wp-content/uploads/product/nxn5-3.jpg; https://risbar.kz/wp-content/uploads/product/nxn5-4.jpg,https://risbar.kz/product/nxn5/
NXN6,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Shure Nexadyne™ 6 (NXN6) – это суперкардиоидный динамический микрофон, разработанный для профессиональных живых выступлений, идеально подходящий для малого барабана, томов и перкуссии. Оснащён запатентованной технологией двойного преобразователя Shure Revonic™, которая обеспечивает чёткие высокие частоты, ровные средние и полный низкочастотный отклик с минимальной эквализацией. Компактный низкопрофильный дизайн и крепление для барабана A6D обеспечивают надёжное позиционирование и устойчивость к ударам палочек. NXN6 эффективно подавляет шум от тарелок и имеет прочную конструкцию для гастролей. Поставляется в чёрном цвете, с креплением A6D, чехлом на молнии и адаптером 3/8″.","Производитель: Shure | Наименование: <h3>NXN6</h3> | Партномер: <h3>NXN6</h3> | Тип: Динамический (с подвижной катушкой) | Диаграмма направленности: Суперкардиоидная | Частотный диапазон: 50 Гц – 16 кГц | Выходное сопротивление: 300 Ом | Чувствительность: –61.0 дБВ/Па (0.9 мВ) | Аудиовыход: 1 x балансный 3-pin XLR Male | Корпус: Литой цинк с черным покрытием | Цвет: Черный | Вес: 245 г | Комплектация: Крепление A6D, чехол на молнии, адаптер 3/8""",https://risbar.kz/wp-content/uploads/product/nxn6-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn6-2.jpg; https://risbar.kz/wp-content/uploads/product/nxn6-3.jpg; https://risbar.kz/wp-content/uploads/product/nxn6-4.jpg,https://risbar.kz/product/nxn6/
NXN6-3PK,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Shure Nexadyne™ 6 3-Pack (NXN6-3PK) – это комплект из трёх суперкардиоидных динамических микрофонов, предназначенных для профессиональных живых выступлений, идеально подходящих для озвучивания полного набора барабанов (например, два тома и малый барабан). Каждый микрофон оснащён запатентованной технологией двойного преобразователя Shure Revonic™, которая обеспечивает чёткое и аутентичное звучание барабанов с минимальной эквализацией и превосходным подавлением посторонних шумов. Компактный дизайн, крепления A6D с фиксированным углом и механическая изоляция минимизируют вибрации и шум от тарелок, что делает этот комплект идеальным для гастролей и студий. Поставляется с тремя креплениями A6D, чехлами на молнии и адаптерами 3/8″ в чёрном цвете.","Производитель: Shure | Наименование: <h3>NXN6-3PK</h3> | Партномер: <h3>NXN6-3PK</h3> | Тип: Динамический (с подвижной катушкой) | Диаграмма направленности: Суперкардиоидная | Частотный диапазон: 50 Гц – 16 кГц | Выходное сопротивление: 300 Ом | Чувствительность: –61.0 дБВ/Па (0.9 мВ) | Аудиовыход: 1 x балансный 3-pin XLR Male | Корпус: Литой цинк с черным покрытием | Цвет: Черный | Вес: 245 г | Комплектация: 3 x крепления A6D, 3 x чехла на молнии, 3 x адаптера 3/8""",https://risbar.kz/wp-content/uploads/product/nxn6-3pk-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn6-3pk-2.jpg,https://risbar.kz/product/nxn6-3pk/
NXN8/S,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Вокальный микрофон Shure Nexadyne™ 8/S — это суперкардиоидный динамический микрофон для профессионального вокала. Вокальные микрофоны Nexadyne оснащены запатентованной технологией преобразователя Shure Revonic™, в которой два точно откалиброванных преобразователя работают вместе для достижения оптимальной производительности. В результате получилась высокопроизводительная линейка микрофонов, сочетающая в себе современную обработку акустического сигнала, исключительную линейность суперкардиоидной полярной диаграммы и лучшее в своем классе соотношение сигнал/шум. Nexadyne 8/S поставляется в сдержанном черном цвете и включает в себя микрофонный зажим и футляр для переноски.","Производитель: Shure | Наименование: <h3>NXN8/S</h3> | Партномер: <h3>NXN8/S</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Суперкардиоидная | Диапазон частот: 50 to 20,000 Гц | Выходное сопротивление: 450 Ом | Чувствительность: –51.0 dBV/Pa (2.81 mV) | Аудиовыход: 1 х балансный 3-pin XLR Male | Корпус: Литой алюминий \ | Цвет: Чёрный | Вес, г.: 294 г",https://risbar.kz/wp-content/uploads/product/nxn8s-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-2.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-3.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-4.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-5.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-6.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-7.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-4-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-5-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-6-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-7-550x550.jpg,https://risbar.kz/product/nxn8s/
NXN8/S,,Микрофоны Nexadyne,0,Наличие:В наличии,"Описание Вокальный микрофон Shure Nexadyne™ 8/S — это суперкардиоидный динамический микрофон для профессионального вокала. Вокальные микрофоны Nexadyne оснащены запатентованной технологией преобразователя Shure Revonic™, в которой два точно откалиброванных преобразователя работают вместе для достижения оптимальной производительности. В результате получилась высокопроизводительная линейка микрофонов, сочетающая в себе современную обработку акустического сигнала, исключительную линейность суперкардиоидной полярной диаграммы и лучшее в своем классе соотношение сигнал/шум. Nexadyne 8/S поставляется в сдержанном черном цвете и включает в себя микрофонный зажим и футляр для переноски.","Производитель: Shure | Наименование: <h3>NXN8/S</h3> | Партномер: <h3>NXN8/S</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Суперкардиоидная | Диапазон частот: 50 to 20,000 Гц | Выходное сопротивление: 450 Ом | Чувствительность: –51.0 dBV/Pa (2.81 mV) | Аудиовыход: 1 х балансный 3-pin XLR Male | Корпус: Литой алюминий \ | Цвет: Чёрный | Вес, г.: 294 г",https://risbar.kz/wp-content/uploads/product/nxn8s-1.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-2.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-3.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-4.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-5.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-6.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-7.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-4-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-5-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-6-550x550.jpg; https://risbar.kz/wp-content/uploads/product/nxn8s-7-550x550.jpg,https://risbar.kz/product/nxn8s/
RPW200,,Микрофоны Nexadyne,0,Наличие:В наличии,Описание Shure RPW200 — кардиоидный динамический капсюль Nexadyne 8/C для беспроводных ручных передатчиков Shure (черный),"Производитель: Shure | Наименование: <h3>RPW200</h3> | Партномер: <h3>RPW200</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Кардиоидная | Диапазон частот: 50 to 20,000 Гц | Корпус: Литой алюминий | Цвет: Черный",https://risbar.kz/wp-content/uploads/product/rpw200-1.jpg,https://risbar.kz/product/rpw200/
RPW202,,Микрофоны Nexadyne,0,Наличие:В наличии,Описание Shure RPW202 — кардиоидный динамический капсюль Nexadyne 8/С для беспроводных ручных передатчиков Shure (никель),"Производитель: Shure | Наименование: <h3>RPW202</h3> | Партномер: <h3>RPW202</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Кардиоидная | Диапазон частот: 50 to 20,000 Гц | Корпус: Литой алюминий | Цвет: Никель",https://risbar.kz/wp-content/uploads/product/rpw202-1.jpg,https://risbar.kz/product/rpw202/
RPW204,,Микрофоны Nexadyne,0,Наличие:В наличии,Описание Shure RPW204 — cуперкардиоидный динамический капсюль Nexadyne 8/S для беспроводных ручных передатчиков Shure (черный),"Производитель: Shure | Наименование: <h3>RPW204</h3> | Партномер: <h3>RPW204</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Суперкардиоидная | Диапазон частот: 50 to 20,000 Гц | Корпус: Литой алюминий | Цвет: Черный",https://risbar.kz/wp-content/uploads/product/rpw204-1.jpg,https://risbar.kz/product/rpw204/
RPW206,,Микрофоны Nexadyne,0,Наличие:В наличии,Описание Shure RPW206 — суперкардиоидный динамический капсюль Nexadyne 8/S для беспроводных ручных передатчиков Shure (никель),"Производитель: Shure | Наименование: <h3>RPW206</h3> | Партномер: <h3>RPW206</h3> | Тип: Динамический вокальный микрофон | Диаграмма направленности: Суперкардиоидная | Диапазон частот: 50 to 20,000 Гц | Корпус: Литой алюминий | Цвет: Никель",https://risbar.kz/wp-content/uploads/product/rpw206-1.jpeg,https://risbar.kz/product/rpw206/
